Location,Fighter 1,Fighter 2,Fighter_1_KD,Fighter_2_KD,Fighter_1_STR,Fighter_2_STR,Fighter_1_TD,Fighter_2_TD,Fighter_1_SUB,Fighter_2_SUB,Weight_Class,Method,Round,Time,Event Name,Date,Winner
"Las Vegas, Nevada, USA",Tony Kelley,Randy Costa,0,0,82,31,0,0,0,0,Bantamweight,KO/TKO Elbows,2,4:15,UFC 269,11-Dec-21,Tony Kelley
"Las Vegas, Nevada, USA",Gillian Robertson,Priscila Cachoeira,0,0,32,20,1,0,1,0,Women's Flyweight,SUB Rear Naked Choke,1,4:59,UFC 269,11-Dec-21,Gillian Robertson
"Las Vegas, Nevada, USA",Jose Aldo,Rob Font,2,0,86,149,0,1,1,0,Bantamweight,U-DEC,5,5:00,UFC Fight Night,4-Dec-21,Jose Aldo
"Las Vegas, Nevada, USA",Rafael Fiziev,Brad Riddell,0,0,66,59,0,1,0,0,Lightweight,KO/TKO Kick,3,2:20,UFC Fight Night,4-Dec-21,Rafael Fiziev
"Las Vegas, Nevada, USA",Jamahal Hill,Jimmy Crute,1,0,4,6,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,0:48,UFC Fight Night,4-Dec-21,Jamahal Hill
"Las Vegas, Nevada, USA",Clay Guida,Leonardo Santos,0,1,18,41,2,0,1,0,Lightweight,SUB Rear Naked Choke,2,1:21,UFC Fight Night,4-Dec-21,Clay Guida
"Las Vegas, Nevada, USA",Chris Curtis,Brendan Allen,1,0,61,43,0,0,0,1,Middleweight,KO/TKO Knees,2,1:58,UFC Fight Night,4-Dec-21,Chris Curtis
"Las Vegas, Nevada, USA",Alex Morono,Mickey Gall,1,0,90,65,0,0,0,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,4-Dec-21,Alex Morono
"Las Vegas, Nevada, USA",Dusko Todorovic,Maki Pitolo,0,0,30,13,1,0,0,1,Middleweight,KO/TKO Punches,1,4:34,UFC Fight Night,4-Dec-21,Dusko Todorovic
"Las Vegas, Nevada, USA",Manel Kape,Zhalgas Zhumagulov,2,0,53,31,0,0,0,0,Flyweight,KO/TKO Punches,1,4:02,UFC Fight Night,4-Dec-21,Manel Kape
"Las Vegas, Nevada, USA",Bryan Barberena,Darian Weeks,0,0,108,118,0,4,0,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,4-Dec-21,Bryan Barberena
"Las Vegas, Nevada, USA",Cheyanne Vlismas,Mallory Martin,0,0,134,80,0,0,0,0,Women's Strawweight,U-DEC,3,5:00,UFC Fight Night,4-Dec-21,Cheyanne Vlismas
"Las Vegas, Nevada, USA",William Knight,Alonzo Menifield,1,0,55,44,1,0,0,0,Light Heavyweight,U-DEC,3,5:00,UFC Fight Night,4-Dec-21,William Knight
"Las Vegas, Nevada, USA",Claudio Puelles,Chris Gruetzemacher,0,0,43,38,1,1,1,0,Lightweight,SUB Kneebar,3,3:25,UFC Fight Night,4-Dec-21,Claudio Puelles
"Las Vegas, Nevada, USA",Vince Morales,Louis Smolka,1,0,27,23,0,0,0,0,Bantamweight,KO/TKO Punch,1,2:02,UFC Fight Night,4-Dec-21,Vince Morales
"Las Vegas, Nevada, USA",Ketlen Vieira,Miesha Tate,0,0,113,122,0,1,0,0,Women's Bantamweight,U-DEC,5,5:00,UFC Fight Night,20-Nov-21,Ketlen Vieira
"Las Vegas, Nevada, USA",Sean Brady,Michael Chiesa,0,0,18,29,5,1,0,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,20-Nov-21,Sean Brady
"Las Vegas, Nevada, USA",Taila Santos,Joanne Wood,2,0,30,27,0,0,2,0,Women's Flyweight,SUB Rear Naked Choke,1,4:49,UFC Fight Night,20-Nov-21,Taila Santos
"Las Vegas, Nevada, USA",Rani Yahya,Kyung Ho Kang,0,1,27,43,3,0,1,0,Bantamweight,U-DEC,3,5:00,UFC Fight Night,20-Nov-21,Rani Yahya
"Las Vegas, Nevada, USA",Adrian Yanez,Davey Grant,0,0,100,98,0,0,0,0,Bantamweight,S-DEC,3,5:00,UFC Fight Night,20-Nov-21,Adrian Yanez
"Las Vegas, Nevada, USA",Pat Sabatini,Tucker Lutz,0,0,16,17,5,1,3,0,Featherweight,U-DEC,3,5:00,UFC Fight Night,20-Nov-21,Pat Sabatini
"Las Vegas, Nevada, USA",Rafa Garcia,Natan Levy,0,0,35,47,7,3,0,0,Lightweight,U-DEC,3,5:00,UFC Fight Night,20-Nov-21,Rafa Garcia
"Las Vegas, Nevada, USA",Loopy Godinez,Loma Lookboonmee,0,0,23,15,5,1,1,0,Women's Strawweight,U-DEC,3,5:00,UFC Fight Night,20-Nov-21,Loopy Godinez
"Las Vegas, Nevada, USA",Cody Durden,Aoriqileng,0,0,60,65,5,1,0,0,Flyweight,U-DEC,3,5:00,UFC Fight Night,20-Nov-21,Cody Durden
"Las Vegas, Nevada, USA",Shayilan Nuerdanbieke,Sean Soriano,0,0,17,35,4,2,0,0,Featherweight,U-DEC,3,5:00,UFC Fight Night,20-Nov-21,Shayilan Nuerdanbieke
"Las Vegas, Nevada, USA",Luana Pinheiro,Sam Hughes,1,0,60,53,2,0,1,0,Women's Strawweight,U-DEC,3,5:00,UFC Fight Night,20-Nov-21,Luana Pinheiro
"Las Vegas, Nevada, USA",Max Holloway,Yair Rodriguez,0,0,230,159,3,1,1,0,Featherweight,U-DEC,5,5:00,UFC Fight Night,13-Nov-21,Max Holloway
"Las Vegas, Nevada, USA",Marcos Rogerio de Lima,Ben Rothwell,0,0,14,2,0,0,0,0,Heavyweight,KO/TKO Punches,1,0:32,UFC Fight Night,13-Nov-21,Marcos Rogerio de Lima
"Las Vegas, Nevada, USA",Felicia Spencer,Leah Letson,0,0,56,17,4,1,0,0,Women's Featherweight,KO/TKO Elbows,3,4:25,UFC Fight Night,13-Nov-21,Felicia Spencer
"Las Vegas, Nevada, USA",Khaos Williams,Miguel Baeza,1,0,49,31,0,0,0,5,Welterweight,KO/TKO Punch,3,1:02,UFC Fight Night,13-Nov-21,Khaos Williams
"Las Vegas, Nevada, USA",Song Yadong,Julio Arce,1,0,30,13,0,0,0,0,Bantamweight,KO/TKO Punches,2,1:35,UFC Fight Night,13-Nov-21,Song Yadong
"Las Vegas, Nevada, USA",Joel Alvarez,Thiago Moises,0,0,44,11,0,0,0,0,Lightweight,KO/TKO Elbows,1,3:01,UFC Fight Night,13-Nov-21,Joel Alvarez
"Las Vegas, Nevada, USA",Andrea Lee,Cynthia Calvillo,0,0,84,47,0,1,0,0,Women's Flyweight,KO/TKO,2,5:00,UFC Fight Night,13-Nov-21,Andrea Lee
"Las Vegas, Nevada, USA",Sean Woodson,Collin Anglin,1,0,50,8,0,0,0,0,Featherweight,KO/TKO Punches,1,4:30,UFC Fight Night,13-Nov-21,Sean Woodson
"Las Vegas, Nevada, USA",Cortney Casey,Liana Jojua,0,0,89,34,0,2,0,0,Women's Flyweight,U-DEC,3,5:00,UFC Fight Night,13-Nov-21,Cortney Casey
"Las Vegas, Nevada, USA",Rafael Alves,Marc Diakiese,0,0,6,3,0,0,1,0,Lightweight,SUB Guillotine Choke,1,1:48,UFC Fight Night,13-Nov-21,Rafael Alves
"Las Vegas, Nevada, USA",Da Woon Jung,Kennedy Nzechukwu,1,0,16,6,0,0,0,0,Light Heavyweight,KO/TKO Elbows,1,3:04,UFC Fight Night,13-Nov-21,Da Woon Jung
"New York City, New York, USA",Kamaru Usman,Colby Covington,2,0,123,107,1,0,0,0,Welterweight,U-DEC,5,5:00,UFC 268,6-Nov-21,Kamaru Usman
"New York City, New York, USA",Rose Namajunas,Zhang Weili,0,0,86,83,2,5,0,0,Women's Strawweight,S-DEC,5,5:00,UFC 268,6-Nov-21,Rose Namajunas
"New York City, New York, USA",Marlon Vera,Frankie Edgar,1,0,88,94,0,3,1,0,Bantamweight,KO/TKO Kick,3,3:50,UFC 268,6-Nov-21,Marlon Vera
"New York City, New York, USA",Shane Burgos,Billy Quarantillo,0,0,193,164,0,0,0,0,Featherweight,U-DEC,3,5:00,UFC 268,6-Nov-21,Shane Burgos
"New York City, New York, USA",Justin Gaethje,Michael Chandler,1,0,116,103,0,1,0,0,Lightweight,U-DEC,3,5:00,UFC 268,6-Nov-21,Justin Gaethje
"New York City, New York, USA",Alex Pereira,Andreas Michailidis,1,0,11,3,0,2,0,0,Middleweight,KO/TKO Flying Knee,2,0:18,UFC 268,6-Nov-21,Alex Pereira
"New York City, New York, USA",Bobby Green,Al Iaquinta,1,0,28,10,0,0,0,0,Lightweight,KO/TKO Punches,1,2:25,UFC 268,6-Nov-21,Bobby Green
"New York City, New York, USA",Chris Curtis,Phil Hawes,1,0,21,48,0,0,0,0,Middleweight,KO/TKO Punch,1,4:27,UFC 268,6-Nov-21,Chris Curtis
"New York City, New York, USA",Nassourdine Imavov,Edmen Shahbazyan,0,0,42,22,0,1,4,0,Middleweight,KO/TKO Elbows,2,4:52,UFC 268,6-Nov-21,Nassourdine Imavov
"New York City, New York, USA",Ian Garry,Jordan Williams,1,0,18,22,0,0,0,0,Welterweight,KO/TKO Punch,1,4:59,UFC 268,6-Nov-21,Ian Garry
"New York City, New York, USA",Chris Barnett,Gian Villante,1,0,38,30,0,0,0,0,Heavyweight,KO/TKO Kick,2,2:23,UFC 268,6-Nov-21,Chris Barnett
"New York City, New York, USA",Dustin Jacoby,John Allan,0,0,153,77,0,0,0,0,Light Heavyweight,U-DEC,3,5:00,UFC 268,6-Nov-21,Dustin Jacoby
"New York City, New York, USA",Melsik Baghdasaryan,Bruno Souza,0,0,75,46,0,0,0,0,Featherweight,U-DEC,3,5:00,UFC 268,6-Nov-21,Melsik Baghdasaryan
"New York City, New York, USA",Ode Osbourne,CJ Vergara,0,0,79,93,1,0,0,0,Flyweight,U-DEC,3,5:00,UFC 268,6-Nov-21,Ode Osbourne
"Abu Dhabi, Abu Dhabi, United Arab Emirates",Glover Teixeira,Jan Blachowicz,0,0,23,28,2,0,2,0,Light Heavyweight,SUB Rear Naked Choke,2,3:02,UFC 267,30-Oct-21,Glover Teixeira
"Abu Dhabi, Abu Dhabi, United Arab Emirates",Petr Yan,Cory Sandhagen,1,0,149,169,0,1,1,0,Bantamweight,U-DEC,5,5:00,UFC 267,30-Oct-21,Petr Yan
"Abu Dhabi, Abu Dhabi, United Arab Emirates",Islam Makhachev,Dan Hooker,0,0,2,4,1,0,2,0,Lightweight,SUB Kimura,1,2:25,UFC 267,30-Oct-21,Islam Makhachev
"Abu Dhabi, Abu Dhabi, United Arab Emirates",Alexander Volkov,Marcin Tybura,0,0,75,58,0,0,0,0,Heavyweight,U-DEC,3,5:00,UFC 267,30-Oct-21,Alexander Volkov
"Abu Dhabi, Abu Dhabi, United Arab Emirates",Khamzat Chimaev,Li Jingliang,0,0,25,0,1,0,3,0,Welterweight,SUB Rear Naked Choke,1,3:16,UFC 267,30-Oct-21,Khamzat Chimaev
"Abu Dhabi, Abu Dhabi, United Arab Emirates",Magomed Ankalaev,Volkan Oezdemir,1,0,66,48,1,0,0,0,Light Heavyweight,U-DEC,3,5:00,UFC 267,30-Oct-21,Magomed Ankalaev
"Abu Dhabi, Abu Dhabi, United Arab Emirates",Amanda Ribas,Virna Jandiroba,0,1,88,50,1,1,1,0,Women's Strawweight,U-DEC,3,5:00,UFC 267,30-Oct-21,Amanda Ribas
"Abu Dhabi, Abu Dhabi, United Arab Emirates",Zubaira Tukhugov,Ricardo Ramos,0,0,77,68,2,0,0,0,Featherweight,U-DEC,3,5:00,UFC 267,30-Oct-21,Zubaira Tukhugov
"Abu Dhabi, Abu Dhabi, United Arab Emirates",Albert Duraev,Roman Kopylov,0,1,71,42,1,1,1,0,Middleweight,U-DEC,3,5:00,UFC 267,30-Oct-21,Albert Duraev
"Abu Dhabi, Abu Dhabi, United Arab Emirates",Elizeu Zaleski dos Santos,Benoit Saint Denis,0,0,149,67,0,2,0,0,Welterweight,U-DEC,3,5:00,UFC 267,30-Oct-21,Elizeu Zaleski dos Santos
"Abu Dhabi, Abu Dhabi, United Arab Emirates",Michal Oleksiejczuk,Shamil Gamzatov,1,0,32,35,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,3:31,UFC 267,30-Oct-21,Michal Oleksiejczuk
"Abu Dhabi, Abu Dhabi, United Arab Emirates",Lerone Murphy,Makwan Amirkhani,1,0,4,4,0,5,0,0,Featherweight,KO/TKO Knee,2,0:14,UFC 267,30-Oct-21,Lerone Murphy
"Abu Dhabi, Abu Dhabi, United Arab Emirates",Andre Petroski,Hu Yaozong,0,0,72,25,4,0,6,0,Middleweight,SUB Arm Triangle,3,4:46,UFC 267,30-Oct-21,Andre Petroski
"Abu Dhabi, Abu Dhabi, United Arab Emirates",Tagir Ulanbekov,Allan Nascimento,0,0,18,25,4,0,1,2,Flyweight,S-DEC,3,5:00,UFC 267,30-Oct-21,Tagir Ulanbekov
"Las Vegas, Nevada, USA",Marvin Vettori,Paulo Costa,0,0,190,163,1,1,0,0,Light Heavyweight,U-DEC,5,5:00,UFC Fight Night,23-Oct-21,Marvin Vettori
"Las Vegas, Nevada, USA",Grant Dawson,Ricky Glenn,0,0,24,28,3,0,0,1,Lightweight,M-DEC,3,5:00,UFC Fight Night,23-Oct-21,Grant Dawson
"Las Vegas, Nevada, USA",Jessica-Rose Clark,Joselyne Edwards,0,0,18,30,5,0,0,0,Women's Bantamweight,U-DEC,3,5:00,UFC Fight Night,23-Oct-21,Jessica-Rose Clark
"Las Vegas, Nevada, USA",Alex Caceres,SeungWoo Choi,0,1,46,33,0,0,1,0,Featherweight,SUB Rear Naked Choke,2,3:31,UFC Fight Night,23-Oct-21,Alex Caceres
"Las Vegas, Nevada, USA",Francisco Trinaldo,Dwight Grant,0,0,36,31,1,1,0,0,Welterweight,S-DEC,3,5:00,UFC Fight Night,23-Oct-21,Francisco Trinaldo
"Las Vegas, Nevada, USA",Nicolae Negumereanu,Ike Villanueva,0,0,11,7,0,0,0,0,Light Heavyweight,KO/TKO Punches,1,1:18,UFC Fight Night,23-Oct-21,Nicolae Negumereanu
"Las Vegas, Nevada, USA",Gregory Rodrigues,JunYong Park,0,0,68,56,2,0,0,0,Middleweight,KO/TKO Punch,2,3:13,UFC Fight Night,23-Oct-21,Gregory Rodrigues
"Las Vegas, Nevada, USA",Mason Jones,David Onama,0,0,87,90,8,0,0,0,Lightweight,U-DEC,3,5:00,UFC Fight Night,23-Oct-21,Mason Jones
"Las Vegas, Nevada, USA",Tabatha Ricci,Maria Oliveira,0,0,62,66,5,0,0,0,Women's Strawweight,U-DEC,3,5:00,UFC Fight Night,23-Oct-21,Tabatha Ricci
"Las Vegas, Nevada, USA",Jamie Pickett,Laureano Staropoli,0,0,47,25,2,1,0,0,Middleweight,U-DEC,3,5:00,UFC Fight Night,23-Oct-21,Jamie Pickett
"Las Vegas, Nevada, USA",Jai Herbert,Khama Worthy,1,0,24,11,0,0,0,0,Lightweight,KO/TKO Punches,1,2:47,UFC Fight Night,23-Oct-21,Jai Herbert
"Las Vegas, Nevada, USA",Jeff Molina,Daniel Lacerda,1,0,47,20,0,0,0,0,Flyweight,KO/TKO Punches,2,0:46,UFC Fight Night,23-Oct-21,Jeff Molina
"Las Vegas, Nevada, USA",Randa Markos,Livinha Souza,0,0,65,11,0,3,0,2,Women's Strawweight,U-DEC,3,5:00,UFC Fight Night,23-Oct-21,Randa Markos
"Las Vegas, Nevada, USA",Jonathan Martinez,Zviad Lazishvili,0,0,92,63,0,0,0,0,Bantamweight,U-DEC,3,5:00,UFC Fight Night,23-Oct-21,Jonathan Martinez
"Las Vegas, Nevada, USA",Norma Dumont,Aspen Ladd,0,0,65,33,1,0,0,0,Women's Featherweight,U-DEC,5,5:00,UFC Fight Night,16-Oct-21,Norma Dumont
"Las Vegas, Nevada, USA",Andrei Arlovski,Carlos Felipe,0,0,83,73,0,0,0,0,Heavyweight,U-DEC,3,5:00,UFC Fight Night,16-Oct-21,Andrei Arlovski
"Las Vegas, Nevada, USA",Jim Miller,Erick Gonzalez,1,0,32,14,1,1,0,0,Lightweight,KO/TKO Punch,2,0:14,UFC Fight Night,16-Oct-21,Jim Miller
"Las Vegas, Nevada, USA",Manon Fiorot,Mayra Bueno Silva,0,0,91,48,2,0,0,0,Women's Flyweight,U-DEC,3,5:00,UFC Fight Night,16-Oct-21,Manon Fiorot
"Las Vegas, Nevada, USA",Nate Landwehr,Ludovit Klein,0,0,71,42,1,0,2,0,Featherweight,SUB Anaconda Choke,3,2:22,UFC Fight Night,16-Oct-21,Nate Landwehr
"Las Vegas, Nevada, USA",Bruno Silva,Andrew Sanchez,0,0,70,33,0,7,0,0,Middleweight,KO/TKO Punches,3,2:35,UFC Fight Night,16-Oct-21,Bruno Silva
"Las Vegas, Nevada, USA",Danny Roberts,Ramazan Emeev,0,0,34,40,1,2,0,1,Welterweight,S-DEC,3,5:00,UFC Fight Night,16-Oct-21,Danny Roberts
"Las Vegas, Nevada, USA",Luana Carolina,Loopy Godinez,0,0,53,23,0,2,0,0,Women's Flyweight,U-DEC,3,5:00,UFC Fight Night,16-Oct-21,Luana Carolina
"Las Vegas, Nevada, USA",Batgerel Danaa,Brandon Davis,1,0,22,7,0,0,0,0,Bantamweight,KO/TKO Punches,1,2:01,UFC Fight Night,16-Oct-21,Batgerel Danaa
"Las Vegas, Nevada, USA",Ariane Carnelossi,Istela Nunes,0,0,36,62,5,0,1,0,Women's Strawweight,SUB Rear Naked Choke,3,2:57,UFC Fight Night,16-Oct-21,Ariane Carnelossi
"Las Vegas, Nevada, USA",Marina Rodriguez,Mackenzie Dern,0,0,144,49,0,1,1,1,Women's Strawweight,U-DEC,5,5:00,UFC Fight Night,9-Oct-21,Marina Rodriguez
"Las Vegas, Nevada, USA",Randy Brown,Jared Gooden,0,0,115,81,0,0,0,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,9-Oct-21,Randy Brown
"Las Vegas, Nevada, USA",Matheus Nicolau,Tim Elliott,0,0,64,70,1,1,0,0,Flyweight,U-DEC,3,5:00,UFC Fight Night,9-Oct-21,Matheus Nicolau
"Las Vegas, Nevada, USA",Mariya Agapova,Sabina Mazo,1,0,93,62,0,0,1,0,Women's Flyweight,SUB Rear Naked Choke,3,0:53,UFC Fight Night,9-Oct-21,Mariya Agapova
"Las Vegas, Nevada, USA",Chris Gutierrez,Felipe Colares,0,0,96,41,0,1,0,0,Bantamweight,S-DEC,3,5:00,UFC Fight Night,9-Oct-21,Chris Gutierrez
"Las Vegas, Nevada, USA",Alexandr Romanov,Jared Vanderaa,0,0,56,13,5,0,0,0,Heavyweight,KO/TKO Punches,2,4:43,UFC Fight Night,9-Oct-21,Alexandr Romanov
"Las Vegas, Nevada, USA",Damon Jackson,Charles Rosa,0,0,41,34,6,2,2,0,Featherweight,U-DEC,3,5:00,UFC Fight Night,9-Oct-21,Damon Jackson
"Las Vegas, Nevada, USA",Loopy Godinez,Silvana Gomez Juarez,0,0,11,3,5,0,1,0,Women's Strawweight,SUB Armbar,1,4:14,UFC Fight Night,9-Oct-21,Loopy Godinez
"Las Vegas, Nevada, USA",Steve Garcia,Charlie Ontiveros,0,2,34,7,3,0,0,0,Lightweight,KO/TKO Punches,2,1:51,UFC Fight Night,9-Oct-21,Steve Garcia
"Las Vegas, Nevada, USA",Thiago Santos,Johnny Walker,0,0,44,48,0,0,0,0,Light Heavyweight,U-DEC,5,5:00,UFC Fight Night,2-Oct-21,Thiago Santos
"Las Vegas, Nevada, USA",Kevin Holland,Kyle Daukaus,0,0,3,9,0,1,0,3,Middleweight,Overturned,1,3:43,UFC Fight Night,2-Oct-21,Kevin Holland
"Las Vegas, Nevada, USA",Niko Price,Alex Oliveira,0,0,64,65,1,1,0,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,2-Oct-21,Niko Price
"Las Vegas, Nevada, USA",Krzysztof Jotko,Misha Cirkunov,0,0,41,41,1,5,0,0,Middleweight,S-DEC,3,5:00,UFC Fight Night,2-Oct-21,Krzysztof Jotko
"Las Vegas, Nevada, USA",Alexander Hernandez,Mike Breeden,1,0,20,6,0,0,0,0,Lightweight,KO/TKO Punch,1,1:20,UFC Fight Night,2-Oct-21,Alexander Hernandez
"Las Vegas, Nevada, USA",Jared Gordon,Joe Solecki,0,0,51,38,1,4,0,0,Lightweight,S-DEC,3,5:00,UFC Fight Night,2-Oct-21,Jared Gordon
"Las Vegas, Nevada, USA",Casey O'Neill,Antonina Shevchenko,0,0,52,40,3,0,0,0,Women's Flyweight,KO/TKO Punches,2,4:47,UFC Fight Night,2-Oct-21,Casey O'Neill
"Las Vegas, Nevada, USA",Karol Rosa,Bethe Correia,0,0,125,62,0,0,0,0,Women's Bantamweight,U-DEC,3,5:00,UFC Fight Night,2-Oct-21,Karol Rosa
"Las Vegas, Nevada, USA",Jamie Mullarkey,Devonte Smith,1,0,55,29,1,0,0,0,Lightweight,KO/TKO Punches,2,2:51,UFC Fight Night,2-Oct-21,Jamie Mullarkey
"Las Vegas, Nevada, USA",Douglas Silva de Andrade,Gaetano Pirrello,1,0,10,5,0,0,0,0,Bantamweight,KO/TKO Punch,1,2:04,UFC Fight Night,2-Oct-21,Douglas Silva de Andrade
"Las Vegas, Nevada, USA",Stephanie Egger,Shanna Young,0,0,29,22,2,0,0,2,Women's Bantamweight,KO/TKO Elbow,2,2:22,UFC Fight Night,2-Oct-21,Stephanie Egger
"Las Vegas, Nevada, USA",Alejandro Perez,Johnny Eduardo,0,0,23,31,1,1,2,0,Bantamweight,SUB Armbar,2,4:13,UFC Fight Night,2-Oct-21,Alejandro Perez
"Las Vegas, Nevada, USA",Alexander Volkanovski,Brian Ortega,0,0,214,88,0,2,0,3,Featherweight,U-DEC,5,5:00,UFC 266,25-Sep-21,Alexander Volkanovski
"Las Vegas, Nevada, USA",Valentina Shevchenko,Lauren Murphy,0,0,98,11,3,0,0,0,Women's Flyweight,KO/TKO Punches,4,4:00,UFC 266,25-Sep-21,Valentina Shevchenko
"Las Vegas, Nevada, USA",Robbie Lawler,Nick Diaz,0,0,131,150,0,0,0,0,Middleweight,KO/TKO Punch,3,0:44,UFC 266,25-Sep-21,Robbie Lawler
"Las Vegas, Nevada, USA",Curtis Blaydes,Jairzinho Rozenstruik,0,0,32,18,3,0,0,0,Heavyweight,U-DEC,3,5:00,UFC 266,25-Sep-21,Curtis Blaydes
"Las Vegas, Nevada, USA",Jessica Andrade,Cynthia Calvillo,0,0,48,27,0,0,0,0,Women's Flyweight,KO/TKO Punches,1,4:54,UFC 266,25-Sep-21,Jessica Andrade
"Las Vegas, Nevada, USA",Merab Dvalishvili,Marlon Moraes,0,1,69,29,4,0,0,0,Bantamweight,KO/TKO Punches,2,4:25,UFC 266,25-Sep-21,Merab Dvalishvili
"Las Vegas, Nevada, USA",Dan Hooker,Nasrat Haqparast,0,0,73,27,3,0,0,0,Lightweight,U-DEC,3,5:00,UFC 266,25-Sep-21,Dan Hooker
"Las Vegas, Nevada, USA",Chris Daukaus,Shamil Abdurakhimov,2,0,38,23,0,0,0,0,Heavyweight,KO/TKO Punch,2,1:23,UFC 266,25-Sep-21,Chris Daukaus
"Las Vegas, Nevada, USA",Taila Santos,Roxanne Modafferi,1,0,55,18,5,0,0,0,Women's Flyweight,U-DEC,3,5:00,UFC 266,25-Sep-21,Taila Santos
"Las Vegas, Nevada, USA",Jalin Turner,Uros Medic,0,0,25,6,1,0,1,0,Lightweight,SUB Rear Naked Choke,1,4:01,UFC 266,25-Sep-21,Jalin Turner
"Las Vegas, Nevada, USA",Nick Maximov,Cody Brundage,0,0,14,28,4,0,0,1,Middleweight,U-DEC,3,5:00,UFC 266,25-Sep-21,Nick Maximov
"Las Vegas, Nevada, USA",Matthew Semelsberger,Martin Sano,1,0,3,1,0,0,0,0,Welterweight,KO/TKO Punch,1,0:15,UFC 266,25-Sep-21,Matthew Semelsberger
"Las Vegas, Nevada, USA",Jonathan Pearce,Omar Morales,0,0,12,12,6,0,1,0,Featherweight,SUB Rear Naked Choke,2,3:31,UFC 266,25-Sep-21,Jonathan Pearce
"Las Vegas, Nevada, USA",Anthony Smith,Ryan Spann,2,0,17,8,0,0,1,0,Light Heavyweight,SUB Rear Naked Choke,1,3:47,UFC Fight Night,18-Sep-21,Anthony Smith
"Las Vegas, Nevada, USA",Ion Cutelaba,Devin Clark,1,0,64,23,8,1,0,0,Light Heavyweight,U-DEC,3,5:00,UFC Fight Night,18-Sep-21,Ion Cutelaba
"Las Vegas, Nevada, USA",Ariane Lipski,Mandy Bohm,2,0,87,36,0,0,0,0,Women's Flyweight,U-DEC,3,5:00,UFC Fight Night,18-Sep-21,Ariane Lipski
"Las Vegas, Nevada, USA",Arman Tsarukyan,Christos Giagos,1,0,22,1,0,0,0,0,Lightweight,KO/TKO Punches,1,2:09,UFC Fight Night,18-Sep-21,Arman Tsarukyan
"Las Vegas, Nevada, USA",Nate Maness,Tony Gravely,1,1,31,36,1,1,0,0,Bantamweight,KO/TKO Punches,2,2:10,UFC Fight Night,18-Sep-21,Nate Maness
"Las Vegas, Nevada, USA",Joaquin Buckley,Antonio Arroyo,1,0,41,21,1,0,0,0,Middleweight,KO/TKO Punches,3,2:26,UFC Fight Night,18-Sep-21,Joaquin Buckley
"Las Vegas, Nevada, USA",Tafon Nchukwi,Mike Rodriguez,0,0,116,49,3,0,0,0,Light Heavyweight,U-DEC,3,5:00,UFC Fight Night,18-Sep-21,Tafon Nchukwi
"Las Vegas, Nevada, USA",Raquel Pennington,Pannie Kianzad,0,0,48,50,1,1,0,0,Women's Bantamweight,U-DEC,3,5:00,UFC Fight Night,18-Sep-21,Raquel Pennington
"Las Vegas, Nevada, USA",Rongzhu,Brandon Jenkins,1,0,86,41,6,0,0,0,Lightweight,KO/TKO Punches,3,4:35,UFC Fight Night,18-Sep-21,Rongzhu
"Las Vegas, Nevada, USA",Montel Jackson,JP Buys,4,0,25,8,4,1,1,3,Bantamweight,U-DEC,3,5:00,UFC Fight Night,18-Sep-21,Montel Jackson
"Las Vegas, Nevada, USA",Erin Blanchfield,Sarah Alpar,0,0,120,41,3,0,0,0,Women's Flyweight,U-DEC,3,5:00,UFC Fight Night,18-Sep-21,Erin Blanchfield
"Las Vegas, Nevada, USA",Carlston Harris,Impa Kasanganay,1,0,24,6,0,0,0,0,Welterweight,KO/TKO Punches,1,2:38,UFC Fight Night,18-Sep-21,Carlston Harris
"Las Vegas, Nevada, USA",Gustavo Lopez,Alatengheili,0,0,44,36,3,0,1,0,Bantamweight,U-DEC,3,5:00,UFC Fight Night,18-Sep-21,Gustavo Lopez
"Las Vegas, Nevada, USA",Hannah Goldy,Emily Whitmire,0,0,10,5,0,2,1,0,Women's Flyweight,SUB Armbar,1,4:17,UFC Fight Night,18-Sep-21,Hannah Goldy
"Las Vegas, Nevada, USA",Derek Brunson,Darren Till,0,0,41,26,3,0,1,0,Middleweight,SUB Rear Naked Choke,3,2:13,UFC Fight Night,4-Sep-21,Derek Brunson
"Las Vegas, Nevada, USA",Tom Aspinall,Serghei Spivac,1,0,16,0,0,0,0,0,Heavyweight,KO/TKO Elbow,1,2:30,UFC Fight Night,4-Sep-21,Tom Aspinall
"Las Vegas, Nevada, USA",Alex Morono,David Zawada,0,0,90,86,0,1,0,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,4-Sep-21,Alex Morono
"Las Vegas, Nevada, USA",Khalil Rountree Jr.,Modestas Bukauskas,1,0,38,23,0,0,0,0,Light Heavyweight,KO/TKO Kick,2,2:30,UFC Fight Night,4-Sep-21,Khalil Rountree Jr.
"Las Vegas, Nevada, USA",Paddy Pimblett,Luigi Vendramini,1,0,47,25,0,1,0,0,Lightweight,KO/TKO Punches,1,4:25,UFC Fight Night,4-Sep-21,Paddy Pimblett
